Unique Words,Used in Hemingway,Used in Dickens,Frequinces Hemingway,Frequinces Dickens,Hemingway Laplace,Dickens Laplace
captain.,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
merit,1,6,8.023364036073044e-06,3.8797535063272316e-05,1.3539769688517598e-05,3.938647130976897e-05
swords,2,11,1.604672807214609e-05,7.112881428266591e-05,2.0309654532776396e-05,6.751966510246109e-05
crown,1,12,8.023364036073044e-06,7.759507012654463e-05,1.3539769688517598e-05,7.314630386099952e-05
luck.,4,0,3.209345614429218e-05,0.0,3.3849424221294e-05,5.626638758538424e-06
long.,5,0,4.011682018036522e-05,0.0,4.061930906555279e-05,5.626638758538424e-06
nickels.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
cross-cut,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
twenty-three,1,2,8.023364036073044e-06,1.2932511687757438e-05,1.3539769688517598e-05,1.6879916275615273e-05
torino,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
graduate,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
bored,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
quieter.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
exalted,1,7,8.023364036073044e-06,4.5263790907151034e-05,1.3539769688517598e-05,4.501311006830739e-05
admitted,1,11,8.023364036073044e-06,7.112881428266591e-05,1.3539769688517598e-05,6.751966510246109e-05
restaurants.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
have.,3,0,2.4070092108219135e-05,0.0,2.7079539377035196e-05,5.626638758538424e-06
restful,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
conceited.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
drizzle,2,1,1.604672807214609e-05,6.466255843878719e-06,2.0309654532776396e-05,1.1253277517076848e-05
mr,6,142,4.814018421643827e-05,0.000918208329830778,4.738919390981159e-05,0.0008046093424709947
meyers.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
lot.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
penitentiary,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
die.,4,0,3.209345614429218e-05,0.0,3.3849424221294e-05,5.626638758538424e-06
after.,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
happily.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
rain.,4,0,3.209345614429218e-05,0.0,3.3849424221294e-05,5.626638758538424e-06
hard.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
loving.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
and—,1,1,8.023364036073044e-06,6.466255843878719e-06,1.3539769688517598e-05,1.1253277517076848e-05
likely.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
themselves.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
longer.,3,0,2.4070092108219135e-05,0.0,2.7079539377035196e-05,5.626638758538424e-06
comforted,2,7,1.604672807214609e-05,4.5263790907151034e-05,2.0309654532776396e-05,4.501311006830739e-05
crowell,14,0,0.00011232709650502263,0.0,0.00010154827266388199,5.626638758538424e-06
rodgers,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
predictions,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
disliked,2,2,1.604672807214609e-05,1.2932511687757438e-05,2.0309654532776396e-05,1.6879916275615273e-05
prices,1,3,8.023364036073044e-06,1.9398767531636158e-05,1.3539769688517598e-05,2.2506555034153696e-05
crooked,4,8,3.209345614429218e-05,5.173004675102975e-05,3.3849424221294e-05,5.063974882684582e-05
turf,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
obligated,1,1,8.023364036073044e-06,6.466255843878719e-06,1.3539769688517598e-05,1.1253277517076848e-05
siro,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
villas,6,0,4.814018421643827e-05,0.0,4.738919390981159e-05,5.626638758538424e-06
overgrown,1,5,8.023364036073044e-06,3.23312792193936e-05,1.3539769688517598e-05,3.3759832551230545e-05
ditches,3,3,2.4070092108219135e-05,1.9398767531636158e-05,2.7079539377035196e-05,2.2506555034153696e-05
vegetable,1,2,8.023364036073044e-06,1.2932511687757438e-05,1.3539769688517598e-05,1.6879916275615273e-05
farms,2,2,1.604672807214609e-05,1.2932511687757438e-05,2.0309654532776396e-05,1.6879916275615273e-05
irrigation,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
programmes,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
infield,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
paddock,3,0,2.4070092108219135e-05,0.0,2.7079539377035196e-05,5.626638758538424e-06
grand-stands,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
betting,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
grandstand,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
grooms,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
purplish,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
dyed,1,1,8.023364036073044e-06,6.466255843878719e-06,1.3539769688517598e-05,1.1253277517076848e-05
programme,3,0,2.4070092108219135e-05,0.0,2.7079539377035196e-05,5.626638758538424e-06
groom,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
listed,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
japalac,3,0,2.4070092108219135e-05,0.0,2.7079539377035196e-05,5.626638758538424e-06
pooled,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
odds,1,2,8.023364036073044e-06,1.2932511687757438e-05,1.3539769688517598e-05,1.6879916275615273e-05
jockeys,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
grand-stand,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
elastic,1,1,8.023364036073044e-06,6.466255843878719e-06,1.3539769688517598e-05,1.1253277517076848e-05
starter,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
lengths,1,1,8.023364036073044e-06,6.466255843878719e-06,1.3539769688517598e-05,1.1253277517076848e-05
horse.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
winner,1,1,8.023364036073044e-06,6.466255843878719e-06,1.3539769688517598e-05,1.1253277517076848e-05
japalac.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
color.,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
seedy,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
quotes,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
kempton,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
thousand.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
18.50,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
ten-lira,6,0,4.814018421643827e-05,0.0,4.738919390981159e-05,5.626638758538424e-06
mcadams,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
pari-mutuel,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
mannered,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
matched,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
collected,1,9,8.023364036073044e-06,5.819630259490847e-05,1.3539769688517598e-05,5.6266387585384245e-05
choice.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
many.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
daughters—,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
cashes,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
awful.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
fence.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
backing.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
quieting,1,1,8.023364036073044e-06,6.466255843878719e-06,1.3539769688517598e-05,1.1253277517076848e-05
dismount,1,2,8.023364036073044e-06,1.2932511687757438e-05,1.3539769688517598e-05,1.6879916275615273e-05
horses.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
pagoda,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
steeplechase.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
riots,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
rioting,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
turin,3,0,2.4070092108219135e-05,0.0,2.7079539377035196e-05,5.626638758538424e-06
bitten,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
flanders,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
sofas,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
man-power,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
squabbled,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
hun,3,0,2.4070092108219135e-05,0.0,2.7079539377035196e-05,5.626638758538424e-06
trentino,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
royally,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
contrast,1,5,8.023364036073044e-06,3.23312792193936e-05,1.3539769688517598e-05,3.3759832551230545e-05
pessimism,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
cheeriness,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
limping,1,3,8.023364036073044e-06,1.9398767531636158e-05,1.3539769688517598e-05,2.2506555034153696e-05
silhouettes,4,0,3.209345614429218e-05,0.0,3.3849424221294e-05,5.626638758538424e-06
posing,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
snipping,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
giggling,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
brightened,1,8,8.023364036073044e-06,5.173004675102975e-05,1.3539769688517598e-05,5.063974882684582e-05
military.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
snipped,1,1,8.023364036073044e-06,6.466255843878719e-06,1.3539769688517598e-05,1.1253277517076848e-05
thicknesses,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
profiles,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
coppers,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
pleasure.,3,0,2.4070092108219135e-05,0.0,2.7079539377035196e-05,5.626638758538424e-06
meet.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
thee.,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
official,16,11,0.0001283738245771687,7.112881428266591e-05,0.00011508804235239959,6.751966510246109e-05
convalescent,4,0,3.209345614429218e-05,0.0,3.3849424221294e-05,5.626638758538424e-06
twenty-fifth,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
restaurant,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
corriere,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
della,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
sera,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
encouragement,1,7,8.023364036073044e-06,4.5263790907151034e-05,1.3539769688517598e-05,4.501311006830739e-05
clippings,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
gang,1,1,8.023364036073044e-06,6.466255843878719e-06,1.3539769688517598e-05,1.1253277517076848e-05
skulk,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
phonograph,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
records,2,2,1.604672807214609e-05,1.2932511687757438e-05,2.0309654532776396e-05,1.6879916275615273e-05
dressing-gown,2,1,1.604672807214609e-05,6.466255843878719e-06,2.0309654532776396e-05,1.1253277517076848e-05
curtains,3,7,2.4070092108219135e-05,4.5263790907151034e-05,2.7079539377035196e-05,4.501311006830739e-05
boston,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
chicago,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
sox,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
league,2,3,1.604672807214609e-05,1.9398767531636158e-05,2.0309654532776396e-05,2.2506555034153696e-05
pennant,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
babe,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
ruth,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
baseball,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
slightest,1,3,8.023364036073044e-06,1.9398767531636158e-05,1.3539769688517598e-05,2.2506555034153696e-05
timely,1,3,8.023364036073044e-06,1.9398767531636158e-05,1.3539769688517598e-05,2.2506555034153696e-05
manage,1,8,8.023364036073044e-06,5.173004675102975e-05,1.3539769688517598e-05,5.063974882684582e-05
lose.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
obstacles,1,3,8.023364036073044e-06,1.9398767531636158e-05,1.3539769688517598e-05,2.2506555034153696e-05
big.,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
manage.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
upset,5,0,4.011682018036522e-05,0.0,4.061930906555279e-05,5.626638758538424e-06
tell.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
worry.,3,0,2.4070092108219135e-05,0.0,2.7079539377035196e-05,5.626638758538424e-06
difference.,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
worried.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
badly.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
babies,5,2,4.011682018036522e-05,1.2932511687757438e-05,4.061930906555279e-05,1.6879916275615273e-05
thing.,4,0,3.209345614429218e-05,0.0,3.3849424221294e-05,5.626638758538424e-06
cheerful.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
front.,4,0,3.209345614429218e-05,0.0,3.3849424221294e-05,5.626638758538424e-06
self-conscious,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
biologically.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
selfconsciousness,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
brave.,4,0,3.209345614429218e-05,0.0,3.3849424221294e-05,5.626638758538424e-06
deaths,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
authority.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
deserved.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
ball-player,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
impressive.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
mediocre,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
hitter,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
baseball.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
prodded,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
exaggerate.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
childishly,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
general.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
services.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
dizzy.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
old-fashioned,1,5,8.023364036073044e-06,3.23312792193936e-05,1.3539769688517598e-05,3.3759832551230545e-05
later.,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
nauseated,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
whites,2,1,1.604672807214609e-05,6.466255843878719e-06,2.0309654532776396e-05,1.1253277517076848e-05
miss.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
pallanza,9,0,7.22102763246574e-05,0.0,6.7698848442588e-05,5.626638758538424e-06
lago,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
troll,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
stresa,8,0,6.418691228858436e-05,0.0,6.092896359832919e-05,5.626638758538424e-06
islands,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
fishermen,1,2,8.023364036073044e-06,1.2932511687757438e-05,1.3539769688517598e-05,1.6879916275615273e-05
flasks,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
straw-covered,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
kümmel,3,0,2.4070092108219135e-05,0.0,2.7079539377035196e-05,5.626638758538424e-06
enraged,1,1,8.023364036073044e-06,6.466255843878719e-06,1.3539769688517598e-05,1.1253277517076848e-05
paws,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
crystals,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
bearshaped,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
russia.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
frequently,1,4,8.023364036073044e-06,2.5865023375514876e-05,1.3539769688517598e-05,2.8133193792692122e-05
liquid.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
kümmel.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
moment.,3,1,2.4070092108219135e-05,6.466255843878719e-06,2.7079539377035196e-05,1.1253277517076848e-05
pitying,1,4,8.023364036073044e-06,2.5865023375514876e-05,1.3539769688517598e-05,2.8133193792692122e-05
wasted,1,10,8.023364036073044e-06,6.46625584387872e-05,1.3539769688517598e-05,6.189302634392266e-05
blamed,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
alcoholism.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
alcoholism,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
entitles,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
disable,2,1,1.604672807214609e-05,6.466255843878719e-06,2.0309654532776396e-05,1.1253277517076848e-05
scrotum,2,0,1.604672807214609e-05,0.0,2.0309654532776396e-05,5.626638758538424e-06
cashing,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
wounds.,1,0,8.023364036073044e-06,0.0,1.3539769688517598e-05,5.626638758538424e-06
